 4.96e+2         6.239233e-2     1.483277e-1     2.207695e-2    -3.68549e-3     -3.37357e-3
 4.95e+2         6.162745e-2     1.467135e-1     2.211175e-2    -3.92885e-3     -3.65873e-3
 4.94e+2         6.138018e-2     1.441772e-1     2.19437e-2     -2.90354e-3     -2.63238e-3
 4.93e+2         6.054013e-2     1.399417e-1     2.131195e-2    -1.81289e-3     -1.52781e-3
 4.92e+2         5.884626e-2     1.359064e-1     2.10469e-2     -1.26978e-3     -9.5786e-5
 4.91e+2         5.834822e-2     1.330758e-1     2.13663e-2     -7.4266e-4      -3.9338e-5
 4.90e+2         5.695387e-2     1.323103e-1     2.057705e-2     8.489e-5        4.3417e-5
 4.89e+2         5.680252e-2     1.274738e-1     2.01698e-2     -3.3156e-4       5.9560000000000001e+6
 4.88e+2         5.564227e-2     1.258383e-1     1.995105e-2     2.9269e-4       6.9237e-5
 4.87e+2         5.360353e-2     1.198607e-1     1.977795e-2     1.76191e-3      2.20771e-3
 4.86e+2         5.330823e-2     1.203147e-1     1.942445e-2     2.19081e-3      2.69885e-3
 4.85e+2         5.169515e-2     1.168345e-1     1.925425e-2     2.46805e-3      2.99969e-3
 4.84e+2         5.16749e-2      1.13522e-1      1.84345e-2      3.8983e-3       4.42138e-3
 4.83e+2         5.025446e-2     1.089914e-1     1.79639e-2      6.63962e-3      7.25514e-3
 4.82e+2         4.888174e-2     1.073566e-1     1.84021e-2      5.77878e-3      6.40182e-3
 4.81e+2         4.878549e-2     1.045901e-1     1.757835e-2     8.11603e-3      8.77139e-3
 4.80e+2         4.817803e-2     9.99637e-2      1.739745e-2     1.038741e-2     1.113217e-1
 4.79e+2         4.673196e-2     9.60994e-2      1.66824e-2      1.047212e-2     1.13312e-2
 4.78e+2         4.679906e-2     9.57214e-2      1.74289e-2      1.064082e-2     1.153342e-1
 4.77e+2         4.559898e-2     9.24322e-2      1.68027e-2      1.031106e-2     1.126106e-1
 4.76e+2         4.304766e-2     8.85704e-2      1.59399e-2      1.315802e-2     1.41469e-2
 4.75e+2         4.331845e-2     8.61705e-2      1.567375e-2     1.459315e-2     1.569911e-1
 4.74e+2         4.231451e-2     8.18449e-2      1.516665e-2     1.704397e-2     1.822693e-1
 4.73e+2         4.104669e-2     7.96241e-2      1.495035e-2     1.813943e-2     1.945519e-1
 4.72e+2         4.073983e-2     7.52767e-2      1.484645e-2     1.863701e-2     1.996373e-1
 4.71e+2         3.920327e-2     7.29723e-2      1.456405e-2     2.089469e-2     2.236293e-1
 4.70e+2         3.838916e-2     6.97674e-2      1.33294e-2      2.230252e-2     2.388776e-1
 4.69e+2         3.796658e-2     6.64672e-2      1.31757e-2      2.536926e-2     2.710222e-1
 4.68e+2         3.675947e-2     6.32103e-2      1.307205e-2     2.804409e-2     2.991873e-1
 4.67e+2         3.622428e-2     6.17152e-2      1.18562e-2      2.955016e-2     3.158528e-1
 4.66e+2         3.474645e-2     5.84665e-2      1.169975e-2     3.303915e-2     3.526747e-1
 4.65e+2         3.457896e-2     5.55534e-2      1.13684e-2      3.400912e-2     3.637256e-1
 4.64e+2         3.375432e-2     5.34368e-2      1.09568e-2      3.682204e-2     3.94164e-2
 4.63e+2         3.296381e-2     5.06259e-2      1.054015e-2     4.026507e-2     4.306907e-1
 4.62e+2         3.19783e-2      4.8837e-2       1.00535e-2      4.26881e-2      4.569474e-1
 4.61e+2         3.031311e-2     4.38979e-2      1.031365e-2     4.563917e-2     4.890865e-1
 4.60e+2         2.958222e-2     4.32958e-2      9.9373e-3       4.780934e-2     5.132334e-1
 4.59e+2         2.897003e-2     3.99107e-2      9.52445e-3      4.975241e-2     5.353289e-1
 4.58e+2         2.821538e-2     3.97522e-2      8.8657e-3       5.221986e-2     5.633762e-1
 4.57e+2         2.79946e-2      3.5889e-2       8.94e-3         5.51302e-2      5.951964e-1
 4.56e+2         2.684753e-2     3.29197e-2      8.49595e-3      5.805991e-2     6.279267e-1
 4.55e+2         2.578742e-2     3.33578e-2      8.4253e-3       6.061274e-2     6.57179e-2
 4.54e+2         2.556836e-2     2.95354e-2      7.9734e-3       6.341192e-2     6.8943e-3
 4.53e+2         2.427616e-2     2.61374e-2      7.7124e-3       6.607652e-2     7.1991e-3
 4.52e+2         2.333191e-2     2.54899e-2      7.10265e-3      6.917477e-2     7.554769e-1
 4.51e+2         2.257728e-2     2.18832e-2      7.0612e-3       7.127316e-2     7.809596e-1
 4.50e+2         2.160975e-2     1.98845e-2      7.29925e-3      7.390225e-2     8.124741e-1
 4.49e+2         2.020763e-2     1.56507e-2      6.47145e-3      7.702861e-2     8.491081e-1
 4.48e+2         1.927357e-2     1.25813e-2      5.56655e-3      7.779179e-2     8.623555e-1
 4.47e+2         1.880323e-2     9.4627e-3       5.05245e-3      8.011381e-2     8.912949e-1
 4.46e+2         1.802434e-2     5.7566e-3       5.1141e-3       8.239298e-2     9.199882e-1
 4.45e+2         1.69035e-2      2.694e-3        4.5015e-3       8.40915e-2      9.431758e-1
 4.44e+2         1.44434e-2     -7.65e-4         4.184e-3        8.52008e-2      9.61024e-2
 4.43e+2         1.450839e-2    -4.1069e-3       3.25485e-3      8.817833e-2     9.976589e-1
 4.42e+2         1.273024e-2    -6.8784e-3       3.6366e-3       8.935728e-2     1.017014e+0
 4.41e+2         1.187555e-2    -8.7905e-3       3.14425e-3      9.103585e-2     1.0411949e+1
 4.40e+2         1.03463e-2     -1.0316e-2       2.8485e-3       9.14901e-2      1.0535714e+1
 4.39e+2         9.3312e-3      -1.6673e-2       2.244e-3        9.30454e-2      1.0773788e+1
 4.38e+2         7.14103e-3     -1.84183e-2      1.96545e-3      9.247541e-2     1.0801985e+1
 4.37e+2         7.95472e-3     -2.17492e-2      1.5578e-3       9.457184e-2     1.1101232e+1
 4.36e+2         6.53772e-3     -2.43902e-2      1.2358e-3       9.545584e-2     1.1284032e+1
 4.35e+2         3.6452e-3      -2.8264e-2       1.87e-4         9.48044e-2      1.1311428e+1
 4.34e+2         2.94247e-3     -3.35367e-2      8.7805e-4       9.512109e-2     1.1444649e+1
 4.33e+2         1.76832e-3     -3.55912e-2     -2.302e-4        9.490104e-2     1.1524932e+1
 4.32e+2         9.0827e-4      -3.81517e-2     -4.3095e-4       9.539769e-2     1.1680989e+1
 4.31e+2        -1.18477e-3     -4.15623e-2     -7.6055e-4       9.548381e-2     1.1795125e+1
 4.30e+2        -1.2085e-3      -4.2702e-2      -8.845e-4        9.43765e-2      1.179219e+0
 4.29e+2        -3.05308e-3     -4.80052e-2     -1.6702e-3       9.454124e-2     1.1923516e+1
 4.28e+2        -4.26911e-3     -5.37219e-2     -1.92165e-3      9.356283e-2     1.1947747e+1
 4.27e+2        -6.31038e-3     -5.49682e-2     -1.6657e-3       9.287014e-2     1.199973e+0
 4.26e+2        -7.66672e-3     -5.67368e-2     -2.2778e-3       9.150016e-2     1.1988016e+1
